browser position chr13:83460331-84854696
track type=interact name="HL4_promoter_interaction" description="HL4_promoter_interaction"  maxHeightPixels=200:100:50 visibility=full
#chrom chromStart chromEnd name score value exp color bait_chr bait_start bait_end bait_name bait_strand otherEnd_chr otherEnd_start otherEnd_end otherEnd_name otherEnd_strand
chr10	120226600	120554521	mm569	54	5.4	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120226600	120228401	Llph	.
chr10	120472800	120554521	mm569	54	5.44	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120472800	120479001	Hmga2	.
chr10	120551464	120877401	mm569	89	8.97	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120850600	120877401	Msrb3	.
chr10	120551464	120858201	mm569	57	5.7	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120857600	120858201	Gm15910,Msrb3	.
chr10	125807864	125972201	hs1427	64	6.41	.	#CE2C7B	chr10	125807864	125811803	hs1427	.	chr10	125965600	125972201	Lrig3	.
chr10	15300200	17232978	hs1644	64	6.49	.	#E843E3	chr10	17227740	17232978	hs1644	.	chr10	15300200	15300601	Gm47710	.
chr10	20347200	21084306	hs1351	62	6.29	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	20347200	20349201	Mtfr2	.
chr10	30838400	31230987	mm762	51	5.16	.	#90D90A	chr10	31225786	31230987	mm762	.	chr10	30838400	30844801	Hey2	.
chr10	50895000	51260404	hs576	70	7.03	.	#7FEEB6	chr10	51257318	51260404	hs576	.	chr10	50895000	50903401	Sim1	.
chr10	86972200	87475218	hs1114	79	7.93	.	#AF4576	chr10	87472324	87475218	hs1114	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	86972200	87502911	hs1122	57	5.7	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87502911	hs1122	57	5.74	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	87057800	87230601	1700113H08Rik	.
