browser position chr13:83460331-84854696
track type=interact name="FB2_promoter_interaction" description="FB2_promoter_interaction"  maxHeightPixels=200:100:50 visibility=full
#chrom chromStart chromEnd name score value exp color bait_chr bait_start bait_end bait_name bait_strand otherEnd_chr otherEnd_start otherEnd_end otherEnd_name otherEnd_strand
chr10	120226600	120649358	mm1003	65	6.56	.	#269531	chr10	120645600	120649358	mm1003	.	chr10	120226600	120228401	Llph	.
chr10	12546400	14465702	mm116	57	5.73	.	#265D7D	chr10	14462294	14465702	mm116	.	chr10	12546400	12870001	Utrn	.
chr10	17227740	17728001	hs1644	57	5.76	.	#E843E3	chr10	17227740	17232978	hs1644	.	chr10	17721200	17728001	Cited2	.
chr10	20347200	21084306	hs1351	93	9.37	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	20347200	20349201	Mtfr2	.
chr10	21082040	21145801	hs1351	53	5.33	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	21144600	21145801	Myb,Gm26577	.
chr10	21082040	21189601	hs1351	55	5.52	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	21188600	21189601	Gm40608,Gm33619	.
chr10	37134200	38557244	hs1302	57	5.73	.	#40ACE4	chr10	38551265	38557244	hs1302	.	chr10	37134200	37142001	Marcks,5930403N24Rik	.
chr10	50895000	51260404	hs576	81	8.12	.	#7FEEB6	chr10	51257318	51260404	hs576	.	chr10	50895000	50903401	Sim1	.
chr10	87057800	87450481	hs998	75	7.54	.	#65AF88	chr10	87444192	87450481	hs998	.	chr10	87057800	87230601	1700113H08Rik	.
chr10	86972200	87475218	hs1114	53	5.33	.	#AF4576	chr10	87472324	87475218	hs1114	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87475218	hs1114	52	5.29	.	#AF4576	chr10	87472324	87475218	hs1114	.	chr10	87057800	87230601	1700113H08Rik	.
chr10	86972200	87502911	hs1122	51	5.18	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87502911	hs1122	108	10.8	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	87057800	87230601	1700113H08Rik	.
chr11	108424000	109272897	hs1517	54	5.44	.	#28D4BA	chr11	109268257	109272897	hs1517	.	chr11	108424000	108608401	Cep112	.
chr11	111562103	113202201	mm627	72	7.25	.	#7D361E	chr11	111562103	111564814	mm627	.	chr11	113172000	113202201	2610035D17Rik	.
chr11	111567633	113202201	mm628	50	5.03	.	#0C6C53	chr11	111567633	111570662	mm628	.	chr11	113172000	113202201	2610035D17Rik	.
chr11	111826641	113202201	hs1467	58	5.81	.	#1A6D9E	chr11	111826641	111830393	hs1467	.	chr11	113172000	113202201	2610035D17Rik	.
chr11	113306987	113648401	mm1526	51	5.13	.	#BEF383	chr11	113306987	113311034	mm1526	.	chr11	113564800	113648401	Slc39a11	.
chr11	113306987	113651401	mm1526	51	5.13	.	#BEF383	chr11	113306987	113311034	mm1526	.	chr11	113648800	113651401	Cog1,Slc39a11	.
chr11	11821600	11898201	hs2059	58	5.87	.	#8B3CC4	chr11	11832428	11838742	hs2059	.	chr11	11821600	11898201	Ddc	.
chr11	11832428	12038801	hs2059	56	5.61	.	#8B3CC4	chr11	11832428	11838742	hs2059	.	chr11	12024800	12038801	Grb10	.
chr11	11821600	11959821	mm154	74	7.49	.	#74BA32	chr11	11955729	11959821	mm154	.	chr11	11821600	11898201	Ddc	.
chr11	120085400	120318412	mm1481	64	6.44	.	#78EBDB	chr11	120313836	120318412	mm1481	.	chr11	120085400	120087601	Cep131	.
