browser position chr13:83460331-84854696
track type=interact name="HL5_promoter_interaction" description="HL5_promoter_interaction"  maxHeightPixels=200:100:50 visibility=full
#chrom chromStart chromEnd name score value exp color bait_chr bait_start bait_end bait_name bait_strand otherEnd_chr otherEnd_start otherEnd_end otherEnd_name otherEnd_strand
chr10	120472800	120554521	mm569	57	5.74	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120472800	120479001	Hmga2	.
chr10	120551464	120877401	mm569	56	5.69	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120850600	120877401	Msrb3	.
chr10	120551464	120858201	mm569	56	5.69	.	#3C4AD7	chr10	120551464	120554521	mm569	.	chr10	120857600	120858201	Gm15910,Msrb3	.
chr10	120226600	120649358	mm1003	68	6.85	.	#269531	chr10	120645600	120649358	mm1003	.	chr10	120226600	120228401	Llph	.
chr10	120472800	120649358	mm1003	65	6.59	.	#269531	chr10	120645600	120649358	mm1003	.	chr10	120472800	120479001	Hmga2	.
chr10	120645600	120877401	mm1003	56	5.61	.	#269531	chr10	120645600	120649358	mm1003	.	chr10	120850600	120877401	Msrb3	.
chr10	125807864	125972201	hs1427	57	5.76	.	#CE2C7B	chr10	125807864	125811803	hs1427	.	chr10	125965600	125972201	Lrig3	.
chr10	12546400	14465702	mm116	51	5.19	.	#265D7D	chr10	14462294	14465702	mm116	.	chr10	12546400	12870001	Utrn	.
chr10	17227740	17728001	hs1644	57	5.77	.	#E843E3	chr10	17227740	17232978	hs1644	.	chr10	17721200	17728001	Cited2	.
chr10	21082040	21999801	hs1351	51	5.15	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	21881400	21999801	Sgk1	.
chr10	30838400	31230987	mm762	61	6.16	.	#90D90A	chr10	31225786	31230987	mm762	.	chr10	30838400	30844801	Hey2	.
chr10	37134200	38557244	hs1302	51	5.14	.	#40ACE4	chr10	38551265	38557244	hs1302	.	chr10	37134200	37142001	Marcks,5930403N24Rik	.
chr10	50895000	51260404	hs576	93	9.37	.	#7FEEB6	chr10	51257318	51260404	hs576	.	chr10	50895000	50903401	Sim1	.
chr10	86972200	87475218	hs1114	52	5.22	.	#AF4576	chr10	87472324	87475218	hs1114	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87475218	hs1114	57	5.72	.	#AF4576	chr10	87472324	87475218	hs1114	.	chr10	87057800	87230601	1700113H08Rik	.
chr10	86972200	87502911	hs1122	70	7	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87502911	hs1122	71	7.19	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	87057800	87230601	1700113H08Rik	.
chr11	111562103	113202201	mm627	55	5.57	.	#7D361E	chr11	111562103	111564814	mm627	.	chr11	113172000	113202201	2610035D17Rik	.
chr11	113306987	113648401	mm1526	56	5.61	.	#BEF383	chr11	113306987	113311034	mm1526	.	chr11	113564800	113648401	Slc39a11	.
chr11	113306987	113621401	mm1526	75	7.53	.	#BEF383	chr11	113306987	113311034	mm1526	.	chr11	113618600	113621401	Sstr2,Slc39a11	.
chr11	11821600	11898201	hs2059	61	6.12	.	#8B3CC4	chr11	11832428	11838742	hs2059	.	chr11	11821600	11898201	Ddc	.
chr11	11832428	12038801	hs2059	65	6.51	.	#8B3CC4	chr11	11832428	11838742	hs2059	.	chr11	12024800	12038801	Grb10	.
chr11	11821600	11959821	mm154	55	5.52	.	#74BA32	chr11	11955729	11959821	mm154	.	chr11	11821600	11898201	Ddc	.
chr11	11955729	12038801	mm154	53	5.3	.	#74BA32	chr11	11955729	11959821	mm154	.	chr11	12024800	12038801	Grb10	.
