browser position chr13:83460331-84854696
track type=interact name="LV3_promoter_interaction" description="LV3_promoter_interaction"  maxHeightPixels=200:100:50 visibility=full
#chrom chromStart chromEnd name score value exp color bait_chr bait_start bait_end bait_name bait_strand otherEnd_chr otherEnd_start otherEnd_end otherEnd_name otherEnd_strand
chr10	21082040	21145801	hs1351	57	5.7	.	#38A191	chr10	21082040	21084306	hs1351	.	chr10	21144600	21145801	Myb,Gm26577	.
chr10	30838400	31230987	mm762	68	6.84	.	#90D90A	chr10	31225786	31230987	mm762	.	chr10	30838400	30844801	Hey2	.
chr10	50895000	51260404	hs576	58	5.88	.	#7FEEB6	chr10	51257318	51260404	hs576	.	chr10	50895000	50903401	Sim1	.
chr10	87057800	87295054	hs1723	51	5.14	.	#720A77	chr10	87292443	87295054	hs1723	.	chr10	87057800	87230601	1700113H08Rik	.
chr10	87057800	87450481	hs998	71	7.18	.	#65AF88	chr10	87444192	87450481	hs998	.	chr10	87057800	87230601	1700113H08Rik	.
chr10	86972200	87502911	hs1122	67	6.77	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	86972200	87008201	Gm16271,Stab2	.
chr10	87057800	87502911	hs1122	68	6.82	.	#4672EE	chr10	87499428	87502911	hs1122	.	chr10	87057800	87230601	1700113H08Rik	.
chr11	106133535	106218601	hs1856	53	5.38	.	#F19598	chr11	106133535	106139353	hs1856	.	chr11	106215000	106218601	Ccdc47,Ddx42	.
chr11	113306987	113648401	mm1526	53	5.31	.	#BEF383	chr11	113306987	113311034	mm1526	.	chr11	113564800	113648401	Slc39a11	.
chr11	113708401	113789034	mm1462	58	5.89	.	#384CCE	chr11	113781242	113789034	mm1462	.	chr11	113708401	113709201	Cpsf4l	.
chr11	11461400	11701809	hs972	67	6.78	.	#5D67DE	chr11	11697032	11701809	hs972	.	chr11	11461400	11463001	Spata48,Zpbp	.
chr11	11821600	11898201	hs2059	60	6.02	.	#8B3CC4	chr11	11832428	11838742	hs2059	.	chr11	11821600	11898201	Ddc	.
chr11	11821600	11959821	mm154	51	5.17	.	#74BA32	chr11	11955729	11959821	mm154	.	chr11	11821600	11898201	Ddc	.
chr11	120227200	120318412	mm1481	83	8.35	.	#78EBDB	chr11	120313836	120318412	mm1481	.	chr11	120227200	120243801	2900052L18Rik,Gm11772,Bahcc1	.
chr11	21999843	22976401	hs1066	52	5.25	.	#EC5840	chr11	21999843	22004566	hs1066	.	chr11	22971200	22976401	Zrsr1,Commd1b,Commd1	.
chr11	32220600	32248393	mm101	51	5.1	.	#F97E64	chr11	32244383	32248393	mm101	.	chr11	32220600	32223001	Rhbdf1	.
chr11	32244383	32269001	mm101	51	5.14	.	#F97E64	chr11	32244383	32248393	mm101	.	chr11	32256400	32269001	Nprl3	.
chr1	132138000	132334827	mm505	58	5.88	.	#3BDD58	chr1	132331334	132334827	mm505	.	chr1	132138000	132140001	Gm29629,Cdk18	.
chr1	133163800	133247801	mm971	53	5.31	.	#4FA8E9	chr1	133180144	133184401	mm971	.	chr1	133163800	133247801	Plekha6	.
chr1	133185545	133365801	mm1460	52	5.23	.	#53918C	chr1	133185545	133189356	mm1460	.	chr1	133363000	133365801	Etnk2	.
chr11	46055400	46204043	mm102	55	5.52	.	#3A452C	chr11	46201585	46204043	mm102	.	chr11	46055400	46058801	Adam19	.
chr1	154722400	155040944	hs1862	51	5.16	.	#A9C73B	chr1	155037654	155040944	hs1862	.	chr1	154722400	154885001	Cacna1e	.
chr1	155037654	155147001	hs1862	50	5.07	.	#A9C73B	chr1	155037654	155040944	hs1862	.	chr1	155145200	155147001	Mr1	.
chr1	155037654	155160001	hs1862	56	5.65	.	#A9C73B	chr1	155037654	155040944	hs1862	.	chr1	155158000	155160001	Stx6	.
chr1	155037654	155245601	hs1862	71	7.15	.	#A9C73B	chr1	155037654	155040944	hs1862	.	chr1	155224000	155245601	BC034090	.
chr1	168163600	168433201	hs203	72	7.23	.	#6E4CC5	chr1	168326367	168329172	hs203	.	chr1	168163600	168433201	Pbx1	.
chr1	168163600	168993451	hs201	56	5.62	.	#5FA5D2	chr1	168989472	168993451	hs201	.	chr1	168163600	168433201	Pbx1	.
chr1	168163600	169346924	hs1185	56	5.62	.	#D920FD	chr1	169342930	169346924	hs1185	.	chr1	168163600	168433201	Pbx1	.
chr11	75047958	75171001	hs1445	57	5.76	.	#EDA6B4	chr11	75047958	75051077	hs1445	.	chr11	75164600	75171001	Hic1	.
chr11	77215000	77425351	hs1675	54	5.46	.	#E1CC1A	chr11	77421943	77425351	hs1675	.	chr11	77215000	77350601	Ssh2	.
chr11	77762800	77908898	mm981	51	5.15	.	#B3CA6E	chr11	77904305	77908898	mm981	.	chr11	77762800	77851001	Myo18a	.
chr11	80504400	81614615	hs1725	50	5.07	.	#8E6A82	chr11	81611691	81614615	hs1725	.	chr11	80504400	80780601	Myo1d	.
chr11	85352000	85963843	HLEB	68	6.85	.	#3E8B52	chr11	85962362	85963843	HLEB	.	chr11	85352000	85641401	Bcas3	.
chr11	85352000	86169358	hs778	52	5.27	.	#228A3D	chr11	86163315	86169358	hs778	.	chr11	85352000	85641401	Bcas3	.
chr11	88274049	88614601	mm439	76	7.69	.	#781FF1	chr11	88274049	88276658	mm439	.	chr11	88582200	88614601	Msi2	.
chr11	88274049	88841601	mm439	102	10.22	.	#781FF1	chr11	88274049	88276658	mm439	.	chr11	88840800	88841601	Akap1	.
chr1	192797479	193131001	mm646	52	5.27	.	#2F2E5D	chr1	192797479	192800989	mm646	.	chr1	193129000	193131001	Utp25	.
chr11	94157608	95834401	mm1496	55	5.55	.	#65DA30	chr11	94157608	94162808	mm1496	.	chr11	95834200	95834401	Abi3,Zfp652	.
chr11	94157608	95844801	mm1496	55	5.55	.	#65DA30	chr11	94157608	94162808	mm1496	.	chr11	95839200	95844801	Abi3,Gngt2	.
